Linux 6.5.0-45-generic (gauss) 	26. 02. 2025 	_x86_64_	(32 CPU)

11:48:21          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:04:06        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:06        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:06        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:06        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:06        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:06        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:06        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:06      nvme0n1      1,00      0,00     12,00      0,00     12,00      0,01      5,20      0,40
12:04:06          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:06        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:06        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:06       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:06       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:06       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:06       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:06       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:04:06          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:04:11        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:11        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:11        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:11        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:11        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:11        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:11        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:11        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:11      nvme0n1      1,60      0,00     13,60      0,00      8,50      0,00      2,00      0,32
12:04:11          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:11        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:11        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:11       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:11       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:11       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:11       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:11       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:04:11          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:04:16        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:16        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:16        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:16        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:16        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:16        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:16        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:16        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:16      nvme0n1      0,60      0,00      6,40      0,00     10,67      0,00      5,00      0,32
12:04:16          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:16        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:16        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:16       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:16       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:16       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:16       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:16       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:04:16          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:04:21        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:21        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:21        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:21        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:21        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:21        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:21        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:21        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:21      nvme0n1      3,00      0,00     21,60      0,00      7,20      0,01      2,47      0,56
12:04:21          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:21        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:21        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:21       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:21       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:21       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:21       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:21       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:04:21          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:04:26        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:26        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:26        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:26        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:26        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:26        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:26        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:26        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:26      nvme0n1      0,80      0,00      8,00      0,00     10,00      0,00      5,25      0,40
12:04:26          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:26        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:26        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:26       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:26       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:26       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:26       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:26       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:04:26          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:04:31        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:31        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:31        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:31        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:31        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:31        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:31        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:31        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:31      nvme0n1      3,20      0,00     92,80      0,00     29,00      0,01      3,12      1,12
12:04:31          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:31        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:31        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:31       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:31       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:31       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:31       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:31       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:04:31          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:04:36        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:36        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:36        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:36        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:36        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:36        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:36        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:36        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:36      nvme0n1     18,00      0,00    103,20      0,00      5,73      0,01      0,76      0,64
12:04:36          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:36        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:36        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:36       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:36       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:36       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:36       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:36       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:04:36          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:04:41        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:41        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:41        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:41        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:41        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:41        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:41        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:41        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:41      nvme0n1      2,60      0,00     19,20      0,00      7,38      0,01      5,38      0,56
12:04:41          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:41        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:41        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:41       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:41       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:41       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:41       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:41       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:04:41          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:04:46        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:46        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:46        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:46        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:46        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:46        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:46        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:46        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:46      nvme0n1      0,60      0,00      7,20      0,00     12,00      0,00      5,00      0,24
12:04:46          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:46        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:46        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:46       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:46       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:46       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:46       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:46       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:04:46          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:04:51        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:51        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:51        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:51        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:51        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:51        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:51        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:51        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:51      nvme0n1      0,60      0,00      7,20      0,00     12,00      0,00      5,00      0,24
12:04:51          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:51        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:51        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:51       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:51       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:51       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:51       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:51       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:04:51          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:04:56        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:56        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:56        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:56        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:56        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:56        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:56        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:56        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:56      nvme0n1      3,40      0,00     27,20      0,00      8,00      0,01      2,47      0,48
12:04:56          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:56        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:56        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:56       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:56       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:56       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:56       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:04:56       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:04:56          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:05:01        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:01        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:01        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:01        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:01        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:01        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:01        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:01        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:01      nvme0n1      1,00      0,00     23,20      0,00     23,20      0,01      5,20      0,48
12:05:01          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:01        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:01        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:01       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:01       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:01       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:01       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:01       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:05:01          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:05:06        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:06        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:06        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:06        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:06        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:06        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:06        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:06        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:06      nvme0n1      1,80      0,00     20,00      0,00     11,11      0,01      4,11      0,48
12:05:06          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:06        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:06        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:06       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:06       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:06       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:06       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:06       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:05:06          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:05:11        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:11        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:11        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:11        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:11        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:11        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:11        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:11        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:11      nvme0n1     14,20      0,00     76,00      0,00      5,35      0,02      1,06      0,64
12:05:11          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:11        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:11        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:11       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:11       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:11       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:11       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:11       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:05:11          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:05:16        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:16        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:16        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:16        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:16        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:16        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:16        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:16        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:16      nvme0n1      0,60      0,00      7,20      0,00     12,00      0,00      5,00      0,24
12:05:16          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:16        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:16        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:16       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:16       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:16       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:16       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:16       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:05:16          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:05:21        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:21        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:21        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:21        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:21        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:21        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:21        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:21        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:21      nvme0n1      1,20      0,00     10,40      0,00      8,67      0,00      2,67      0,32
12:05:21          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:21        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:21        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:21       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:21       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:21       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:21       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:21       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:05:21          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:05:26        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:26        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:26        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:26        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:26        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:26        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:26        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:26        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:26      nvme0n1      0,60      0,00      7,20      0,00     12,00      0,00      5,00      0,32
12:05:26          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:26        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:26        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:26       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:26       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:26       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:26       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:26       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:05:26          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:05:31        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:31        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:31        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:31        loop3      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:31        loop4      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:31        loop5      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:31        loop6      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:31        loop7      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:31      nvme0n1      5,20      0,00     42,40      0,00      8,15      0,03      5,31      0,56
12:05:31          sda      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:31        loop8      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:31        loop9      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:31       loop10      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:31       loop11      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:31       loop12      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:31       loop13      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:31       loop14      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00

12:05:31          DEV       tps     rkB/s     wkB/s     dkB/s   areq-sz    aqu-sz     await     %util
12:05:36        loop0      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:36        loop1      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
12:05:36        loop2      0,00      0,00      0,00      0,00      0,00      0,00      0,00      0,00
